"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time [note 5] by body type [note 2], make, generic model and fuel type, Great Britain and United Kingdom from 2010 Q1 (January to March)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table VEH0171b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Some shorthand is used in this table, [c] = confidential.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geography [note 3],Units,BodyType [note 2],Make [note 6],Generic model [note 6],Fuel,2022 Q4,2022 Q3,2022 Q2,2022 Q1,2021 Q4,2021 Q3,2021 Q2,2021 Q1,2020 Q4,2020 Q3,2020 Q2,2020 Q1,2019 Q4,2019 Q3,2019 Q2,2019 Q1,2018 Q4,2018 Q3,2018 Q2,2018 Q1,2017 Q4,2017 Q3,2017 Q2,2017 Q1,2016 Q4,2016 Q3,2016 Q2,2016 Q1,2015 Q4,2015 Q3,2015 Q2,2015 Q1,2014 Q4,2014 Q3,2014 Q2,2014 Q1,2013 Q4,2013 Q3,2013 Q2,2013 Q1,2012 Q4,2012 Q3,2012 Q2,2012 Q1,2011 Q4,2011 Q3,2011 Q2,2011 Q1,2010 Q4,2010 Q3,2010 Q2,2010 Q1
United Kingdom,Number,Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Hybrid electric (petrol),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,MIA,MIA MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,MIA,MIA U2,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,MICROCAR,MICROCAR MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,MITSUBISHI,MITSUBISHI MODEL MISSING,Hybrid electric (petrol),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,MITSUBISHI,MITSUBISHI OUTLANDER,Plug-in hybrid electric (petrol),0,0,0,0,0,13,19,89,95,83,72,70,64,45,62,35,30,12,38,67,29,22,12,31,19,16,21,21,10,4,5,79,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,MODEC,MODEC MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,4
United Kingdom,Number,Light goods vehicles,NISSAN,NISSAN MODEL MISSING,Battery electric,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,12,16,6,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,NISSAN,NISSAN NV200,Battery electric,0,11,101,316,359,283,323,610,421,548,434,743,516,462,379,272,202,210,49,128,88,278,177,253,155,214,205,185,136,197,183,123,167,114,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,OTHER AGRIC/CONSTRUCTIONAL,OTHER AGRIC/CONSTRUCTIONAL MODEL MISSING,Battery electric,0,1,4,2,1,0,1,2,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,7,0,0,2,0,0,0,0,0,0,3
United Kingdom,Number,Light goods vehicles,OTHER ITALIAN,OTHER ITALIAN MODEL MISSING,Battery electric,0,0,1,0,3,1,2,0,1,0,0,1,0,0,0,0,3,1,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
United Kingdom,Number,Light goods vehicles,PAXSTER,PAXSTER MODEL MISSING,Battery electric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,PAXSTER,PAXSTER PAXSTER,Battery electric,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,PEUGEOT,PEUGEOT 107,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,PEUGEOT,PEUGEOT 309,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
United Kingdom,Number,Light goods vehicles,PEUGEOT,PEUGEOT BIPPER,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
United Kingdom,Number,Light goods vehicles,PEUGEOT,PEUGEOT E-BOXER,Battery electric,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,PEUGEOT,PEUGEOT MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,14,2,0,0,0
United Kingdom,Number,Light goods vehicles,PIAGGIO,PIAGGIO PORTER,Battery electric,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,POLARIS,POLARIS MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,3,1,0,0,2,2,0,2,0,0,0,0
United Kingdom,Number,Light goods vehicles,POLARIS,POLARIS RANGER,Battery electric,0,0,0,0,0,2,2,0,0,0,2,3,5,7,4,5,1,2,0,2,1,1,2,3,0,2,0,1,5,2,3,0,0,0,1,0,1,1,1,1,0,4,1,3,3,3,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,POLARIS,POLARIS SPORTSMAN,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,RENAULT,RENAULT KANGOO,Battery electric,0,40,174,124,132,130,224,456,297,383,128,349,401,183,237,136,100,58,81,68,58,40,33,32,28,14,46,47,5,11,47,40,50,32,96,47,31,29,67,46,56,102,64,37,33,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,RENAULT,RENAULT MODUS,Battery electric,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,RENAULT,RENAULT ZOE,Battery electric,0,25,89,131,98,95,134,178,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,SMITHS,SMITHS MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,TATA,TATA MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,1,1,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,VAUXHALL,VAUXHALL COMBO,Other fuel types,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,VAUXHALL,VAUXHALL MODEL MISSING,Battery electric,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,VOLKSWAGEN,VOLKSWAGEN MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,Number,Light goods vehicles,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,Battery electric,0,0,2,15,270,102,163,272,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,W+E,W+E MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,WESTFIELD,WESTFIELD MODEL MISSING,Battery electric,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Light goods vehicles,YAMAHA,YAMAHA MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,MAEVING,MAEVING RM1,Battery electric,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,OTHER ITALIAN,OTHER ITALIAN MODEL MISSING,Battery electric,97,265,177,151,144,207,188,219,253,159,47,100,140,90,105,50,58,35,47,38,32,54,42,38,23,26,21,118,20,83,21,24,20,24,23,6,14,7,3,20,12,24,24,16,38,43,85,75,56,95,94,60
United Kingdom,Number,Motorcycles,SUR-RON,SUR-RON LIGHT BEE,Battery electric,89,95,145,139,132,164,126,88,74,73,71,31,12,21,16,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,NIU,NIU NQI,Battery electric,86,142,116,77,87,230,150,172,100,127,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,PIAGGIO,PIAGGIO ONE,Battery electric,54,72,84,55,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO CPA,Battery electric,53,90,117,391,426,320,328,173,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO TCM,Battery electric,47,104,97,57,70,63,64,14,37,34,22,26,56,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,TALARIA,TALARIA STING,Battery electric,40,64,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,YADEA,YADEA G5,Battery electric,33,22,29,42,15,22,7,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SCUTUM,SCUTUM SEAT,Battery electric,29,100,26,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO CUX,Battery electric,27,27,22,45,20,41,43,20,28,32,17,13,19,27,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,HORWIN,HORWIN EK1,Battery electric,26,15,9,6,25,7,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,E-MAX,E-MAX MODEL MISSING,Battery electric,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ASKOLL,ASKOLL ESPRO,Battery electric,18,20,15,115,5,100,101,13,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,NIU,NIU M SERIES,Battery electric,17,27,43,39,46,66,27,13,14,38,48,39,32,58,24,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,E-MAX,E-MAX LB1,Battery electric,15,18,136,147,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,KEEWAY,KEEWAY E-ZI,Battery electric,15,29,41,36,24,32,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,YAMAHA,YAMAHA NEO'S,Battery electric,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ZERO,ZERO DSR ZF,Battery electric,15,1,2,0,0,7,4,2,1,2,1,4,0,0,4,2,1,7,6,2,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,YADEA,YADEA S-LIKE,Battery electric,14,27,13,11,8,13,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,HORWIN,HORWIN CR6,Battery electric,13,22,18,10,9,12,7,2,10,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ELECTRIC MOTION,ELECTRIC MOTION EPURE,Battery electric,12,23,10,24,19,17,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO TS1,Battery electric,12,22,25,13,16,16,21,7,16,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,HORWIN,HORWIN SK3,Battery electric,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SILENCE,SILENCE S SERIES,Battery electric,11,36,51,43,28,39,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,KTM,KTM EXC,Battery electric,10,2,9,3,11,2,2,2,7,0,7,7,3,4,3,3,3,10,7,6,6,3,1,1,16,9,2,3,3,5,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ARTISAN,ARTISAN EV 2000,Battery electric,9,11,7,14,18,21,25,9,13,19,18,6,4,9,7,6,4,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,NIU,NIU MGT,Battery electric,9,6,16,13,22,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,BMW,BMW CE,Battery electric,8,17,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,HORWIN,HORWIN EK3,Battery electric,8,16,10,12,18,12,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO TC1,Battery electric,8,24,17,9,17,23,12,9,23,30,25,16,26,34,22,28,17,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ZERO,ZERO FX ZF,Battery electric,8,12,8,9,7,4,4,1,5,2,0,1,2,2,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SUR-RON,SUR-RON STORM BEE,Battery electric,7,10,23,24,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SAKURA,SAKURA MODEL MISSING,Battery electric,6,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO TC,Battery electric,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO TS,Battery electric,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SEGWAY,SEGWAY B SERIES,Battery electric,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SEGWAY,SEGWAY E SERIES,Battery electric,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,SUNRA,SUNRA ROBO,Battery electric,5,18,11,4,7,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VOGE,VOGE ER10,Battery electric,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,YADEA,YADEA C1S,Battery electric,5,45,15,10,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ELECTRIC MOTION,ELECTRIC MOTION ESCAPE,Battery electric,4,6,2,5,5,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,LEXMOTO,LEXMOTO LX,Battery electric,4,18,13,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,UBCO,UBCO 2X2,Battery electric,4,11,15,14,5,3,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,VMOTO,VMOTO CUM,Battery electric,4,17,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ZERO,ZERO SRF ZF,Battery electric,4,9,11,8,6,17,14,3,3,4,1,6,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,DAYI MOTOR,DAYI MOTOR E-ODIN,Battery electric,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,HARLEY-DAVIDSON,HARLEY-DAVIDSON ELW,Battery electric,3,2,8,5,10,5,9,10,9,7,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,MGB,MGB E3,Battery electric,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,NIU,NIU U SERIES,Battery electric,3,10,15,17,19,35,16,7,18,30,3,5,9,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,OTHER BRITISH,OTHER BRITISH MODEL MISSING,Battery electric,3,2,6,5,19,5,4,4,13,2,1,7,4,3,18,5,3,3,10,5,10,5,4,1,2,6,13,3,2,17,9,3,6,7,3,4,4,8,3,9,8,8,9,18,11,5,23,20,28,20,28,31
United Kingdom,Number,Motorcycles,PIAGGIO,PIAGGIO VESPA,Battery electric,3,13,11,2,19,18,22,13,10,27,6,10,4,5,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ZERO,ZERO FXS ZF,Battery electric,3,3,1,7,13,12,10,3,6,13,5,2,0,5,1,1,1,5,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ZERO,ZERO S ZF,Battery electric,3,14,10,9,11,11,8,4,5,12,2,2,1,1,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,ARTISAN,ARTISAN ES1-PRO,Battery electric,2,4,6,5,5,4,4,3,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Motorcycles,CAKE,CAKE MODEL MISSING,Battery electric,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
