"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time by body type [note 2] and fuel type, Great Britain and United Kingdom from January 2010",,,,,,,,,,,,,
Table VEH0171a,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,
"Some shorthand is used in this table, [z] = not applicable, [low] = a low figure but not a real zero.",,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType [note 2],Battery Electric,Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Range extended electric,Hybrid electric (petrol),Hybrid electric (diesel),Fuel cell electric,Other fuels,Total
United Kingdom,Monthly,February 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,March 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2010,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,May 2010,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,June 2010,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2010,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,November 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,December 2010,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,March 2011,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,April 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,July 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,August 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2011,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,October 2011,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2011,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,December 2011,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,January 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2012,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2012,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,April 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2012,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,June 2012,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,August 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,November 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,December 2012,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,March 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,July 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,August 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,November 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,December 2013,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,March 2014,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,April 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2014,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2014,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,November 2014,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2014,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2015,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,July 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,August 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2015,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,October 2015,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,December 2015,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2016,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,February 2016,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2016,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,August 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,November 2016,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2016,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,March 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2017,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,June 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,July 2017,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2017,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2017,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2017,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,March 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2018,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2018,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,November 2018,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2018,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2019,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2019,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,April 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,May 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,June 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2019,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,October 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2019,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2019,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,January 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,February 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,April 2020,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,May 2020,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,June 2020,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,July 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2020,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,September 2020,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,October 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2020,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,January 2021,Percentage of total,Heavy goods vehicles,[z],[z],[z],[z],[z],[z],[z],[z],[z]
United Kingdom,Monthly,February 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,April 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,May 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,June 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,September 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,October 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2021,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,January 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,February 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,March 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,April 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,May 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,June 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,July 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,August 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,September 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,October 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,November 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Monthly,December 2022,Percentage of total,Heavy goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Annual,2010,Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Annual,2011,Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Annual,2012,Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Annual,2013,Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,[low],100
United Kingdom,Annual,2014,Percentage of total,Light goods vehicles,99,1,0,0,0,0,0,0,100
United Kingdom,Annual,2015,Percentage of total,Light goods vehicles,90,10,0,0,0,0,0,[low],100
United Kingdom,Annual,2016,Percentage of total,Light goods vehicles,93,7,0,0,0,0,0,0,100
United Kingdom,Annual,2017,Percentage of total,Light goods vehicles,93,7,0,0,0,0,0,0,100
United Kingdom,Annual,2018,Percentage of total,Light goods vehicles,91,9,0,0,0,0,0,0,100
United Kingdom,Annual,2019,Percentage of total,Light goods vehicles,94,6,0,0,0,0,0,0,100
United Kingdom,Annual,2020,Percentage of total,Light goods vehicles,91,5,0,4,[low],0,0,[low],100
United Kingdom,Annual,2021,Percentage of total,Light goods vehicles,92,1,0,8,[low],0,0,0,100
United Kingdom,Annual,2022,Percentage of total,Light goods vehicles,97,0,0,3,0,0,0,[low],100
United Kingdom,Quarterly,2010 Q1 (January to March),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2010 Q2 (April to June),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2010 Q3 (July to September),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2010 Q4 (October to December),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2011 Q1 (January to March),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2011 Q2 (April to June),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2011 Q3 (July to September),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2011 Q4 (October to December),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2012 Q1 (January to March),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2012 Q2 (April to June),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2012 Q3 (July to September),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2012 Q4 (October to December),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2013 Q1 (January to March),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2013 Q2 (April to June),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2013 Q3 (July to September),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2013 Q4 (October to December),Percentage of total,Light goods vehicles,99,0,0,0,0,0,0,1,100
United Kingdom,Quarterly,2014 Q1 (January to March),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2014 Q2 (April to June),Percentage of total,Light goods vehicles,100,0,0,0,0,0,0,0,100
United Kingdom,Quarterly,2014 Q3 (July to September),Percentage of total,Light goods vehicles,98,2,0,0,0,0,0,0,100
